Time, Population(0), Population(1)
34.30000000000022, 10.875169269436114, 11.502797742524232
34.40000000000022, 10.736898370690387, 11.293205994775883
34.50000000000022, 10.604821637083512, 11.084436534436641
34.60000000000022, 10.478733343820878, 10.876718463282508
34.70000000000022, 10.358433847130199, 10.670263951820438
34.800000000000225, 10.243729662452129, 10.465268886698066
34.900000000000226, 10.13443350216374, 10.261913532940913
35.00000000000023, 10.030364278071412, 10.060363204933857
35.10000000000023, 9.931347073436338, 9.860768940814596
35.20000000000023, 9.837213088847326, 9.663268175640399
35.30000000000023, 9.747799565832715, 9.467985409325632
35.40000000000023, 9.662949691707917, 9.275032865928203
35.500000000000234, 9.582512488787305, 9.084511141390132
35.600000000000236, 9.506342690749277, 8.896509837313017
35.70000000000024, 9.434300608630105, 8.711108178776648
35.80000000000024, 9.36625198863566, 8.528375614590944
35.90000000000024, 9.302067863698372, 8.348372398710877
36.00000000000024, 9.241624400469009, 8.171150151844811
36.10000000000024, 9.18480274321772, 7.996752402550829
36.200000000000244, 9.131488855924378, 7.825215107347363
36.300000000000246, 9.08157336366373, 7.6565671495656735
36.40000000000025, 9.03495139423423, 7.490830816845952
36.50000000000025, 8.991522420839548, 7.328022257328317
36.60000000000025, 8.951190106507234, 7.168151914717337
36.70000000000025, 8.913862150818234, 7.01122494250629
36.80000000000025, 8.879450139423263, 6.8572415977371985
36.900000000000254, 8.847869396735398, 6.706197614746827
37.000000000000256, 8.81903884211255, 6.558084559409005
37.10000000000026, 8.792880849776692, 6.412890164431651
37.20000000000026, 8.76932111265872, 6.270598646303978
37.30000000000026, 8.74828851030725, 6.131191004517217
37.40000000000026, 8.729714980955858, 5.994645303701729
37.50000000000026, 8.713535397805515, 5.860936939335891
37.600000000000264, 8.699687449546614, 5.730038887688591
37.700000000000266, 8.688111525117401, 5.601921940658334
37.80000000000027, 8.678750602672173, 5.476554926168734
37.90000000000027, 8.671550142712926, 5.353904914773204
38.00000000000027, 8.666457985321903, 5.2339374131116285
38.10000000000027, 8.66342425141872, 5.1166165448490295
38.20000000000027, 8.662401247955016, 5.00190521971164
38.300000000000274, 8.663343376950666, 4.88976529121927
38.400000000000276, 8.666207048268655, 4.7801577036951315
38.50000000000028, 8.670950596020736, 4.673042629115615
38.60000000000028, 8.677534198491974, 4.568379594342991
38.70000000000028, 8.685919801469952, 4.466127599264141
38.80000000000028, 8.696071044862803, 4.366245226338173
38.90000000000028, 8.707953192489782, 4.268690742035501
39.000000000000284, 8.721533064928213, 4.173422190630689
39.100000000000286, 8.736778975301581, 4.080397480791248
39.20000000000029, 8.753660667894815, 3.9895744653847824
39.30000000000029, 8.772149259484785, 3.900911014907374
39.40000000000029, 8.792217183276108, 3.8143650849170596
39.50000000000029, 8.813838135334942, 3.729894777837711
39.60000000000029, 8.83698702341617, 3.647458399480563
39.700000000000294, 8.861639918082174, 3.567014510613162
39.800000000000296, 8.887774006014661, 3.4885219738886204
39.9000000000003, 8.915367545423866, 3.411939996431774
40.0000000000003, 8.944399823462902, 3.337228168363125
40.1000000000003, 8.974851115558103, 3.264346497526419
40.2000000000003, 9.006702646569465, 3.19325544067124
40.3000000000003, 9.039936553698556, 3.1239159313281704
40.400000000000304, 9.07453585106446, 3.0562894046008164
40.500000000000306, 9.110484395871309, 2.9903378190863887
40.60000000000031, 9.147766856094307, 2.9260236761244363
40.70000000000031, 9.186368679613942, 2.8633100365618698
40.80000000000031, 9.226276064731094, 2.8021605352114682
40.90000000000031, 9.267475931998707, 2.7425393931706545
41.00000000000031, 9.309955897308278, 2.684411428157445
41.100000000000314, 9.353704246172285, 2.62774206301113
41.200000000000315, 9.398709909146222, 2.572497332496296
41.30000000000032, 9.44496243833628, 2.518643888540405
41.40000000000032, 9.492451984941413, 2.466149004027147
41.50000000000032, 9.541169277780522, 2.4149805752602176
41.60000000000032, 9.591105602757974, 2.3651071232050347
41.70000000000032, 9.642252783222691, 2.3164977936091242
41.800000000000324, 9.694603161178087, 2.269122356095545
41.900000000000325, 9.748149579302188, 2.2229512023176716
42.00000000000033, 9.802885363739001, 2.1779553432579726
42.10000000000033, 9.858804307624156, 2.1341064057480392
42.20000000000033, 9.91590065530938, 2.0913766282820796
42.30000000000033, 9.974169087252209, 2.0497388561912913
42.40000000000033, 10.03360470553866, 2.009166536242065
42.500000000000334, 10.094203020008262, 1.9696337107167243
42.600000000000335, 10.155959934952165, 1.9311150110315145
42.70000000000034, 10.21887173635643, 1.8935856509428413
42.80000000000034, 10.282935079663835, 1.8570214193892152
42.90000000000034, 10.348146978028801, 1.8213986730130494
43.00000000000034, 10.414504791041132, 1.7866943284033765
43.10000000000034, 10.482006213895502, 1.7528858540976016
43.200000000000344, 10.5506492669844, 1.7199512623776951
43.300000000000345, 10.620432285893553, 1.6878691008936537
43.40000000000035, 10.691353911779496, 1.6566184441446459
43.50000000000035, 10.763413082110057, 1.6261788848460204
43.60000000000035, 10.836609021749215, 1.5965305252082231
43.70000000000035, 10.91094123436864, 1.5676539681517074
43.80000000000035, 10.986409494169076, 1.5395303084800673
43.900000000000354, 11.063013837895154, 1.5121411240318976
44.000000000000355, 11.140754557128277, 1.4854684668302613
44.10000000000036, 11.219632190842457, 1.4594948542471557
44.20000000000036, 11.29964751820895, 1.4342032601989332
44.30000000000036, 11.380801551635724, 1.4095771063873508
44.40000000000036, 11.463095530028664, 1.3856002535996783
44.50000000000036, 11.546530912261682, 1.3622569930801631
44.600000000000364, 11.631109370843413, 1.339532037984101
44.700000000000365, 11.716832785768716, 1.3174105149247588
44.80000000000037, 11.803703238543424, 1.2958779556225088
44.90000000000037, 11.891723006371329, 1.274920288664657
45.00000000000037, 11.98089455649266, 1.2545238313836973
45.10000000000037, 12.071220540663601, 1.2346752818609725
45.20000000000037, 12.162703789766807, 1.2153617110620663
45.300000000000374, 12.25534730854301, 1.1965705551096388
45.400000000000375, 12.349154270434251, 1.1782896076988385
45.50000000000038, 12.444128012529221, 1.1605070126599182
45.60000000000038, 12.540272030601752, 1.1432112566721875
45.70000000000038, 12.637589974233368, 1.1263911621330303
45.80000000000038, 12.736085642011178, 1.1100358801852794
45.90000000000038, 12.83576297679244, 1.0941348839059257
46.000000000000384, 12.936626061027326, 1.078677961658778
46.100000000000385, 13.038679112131378, 1.0636552106134283
46.20000000000039, 13.141926477899469, 1.049057030432599
46.30000000000039, 13.246372631952903, 1.0348741171297349
46.40000000000039, 13.352022169211494, 1.021097457098483
46.50000000000039, 13.458879801382437, 1.0077183213155543
46.60000000000039, 13.566950352457813, 0.9947282597182852
46.700000000000394, 13.676238754212566, 0.9821190957581198
46.800000000000395, 13.786750041694674, 0.9698829211311067
46.9000000000004, 13.898489348699394, 0.9580120906864467
47.0000000000004, 14.011461903219137, 0.946499217514059
47.1000000000004, 14.125673022860685, 0.9353371682120974
47.2000000000004, 14.241128110221156, 0.9245190583353357
47.3000000000004, 14.357832648214165, 0.9140382480253381
47.400000000000404, 14.475792195337355, 0.903888337823354
47.500000000000405, 14.595012380872404, 0.8940631646669153
47.600000000000406, 14.71549890000835, 0.8845567980711675
47.70000000000041, 14.837257508878938, 0.8753635364960466
47.80000000000041, 14.960294019504374, 0.8664779039004915
47.90000000000041, 15.084614294627741, 0.8578946464850078
48.00000000000041, 15.210224242435903, 0.8496087296240035
48.10000000000041, 15.337129811154574, 0.8416153349894727
48.200000000000415, 15.465336983506752, 0.8339098578677546
48.300000000000416, 15.594851771023492, 0.82648790467127
48.40000000000042, 15.725680208195497, 0.81934529064733
48.50000000000042, 15.857828346453724, 0.8124780377863188
48.60000000000042, 15.991302247966553, 0.8058823729317821
48.70000000000042, 16.12610797924088, 0.7995547260951897
48.80000000000042, 16.262251604513658, 0.7934917289784084
48.900000000000425, 16.399739178920193, 0.7876902137072022
49.000000000000426, 16.53857674142462, 0.7821472117793694
49.10000000000043, 16.678770307497636, 0.776859953231458
49.20000000000043, 16.82032586152563, 0.7718258660283261
49.30000000000043, 16.963249348935026, 0.7670425756801922
49.40000000000043, 17.107546668014415, 0.7625079050921901
49.50000000000043, 17.253223661416765, 0.7582198746518587
49.600000000000435, 17.40028610732276, 0.7541767025604267
49.700000000000436, 17.548739710245712, 0.7503768054142049
49.80000000000044, 17.69859009145732, 0.7468187990428913
49.90000000000044, 17.849842779012718, 0.7435014996120934
50.00000000000044, 18.002503197352045, 0.7404239249979249
50.10000000000044, 18.156576656454845, 0.7375852964420937
50.20000000000044, 18.31206834052208, 0.7349850404965105
50.300000000000445, 18.468983296159657, 0.7326227912670789
50.400000000000446, 18.627326420035715, 0.7304983929670043
50.50000000000045, 18.78710244598268, 0.728611902790667
50.60000000000045, 18.948315931513534, 0.7269635941198579
50.70000000000045, 19.110971243720073, 0.7255539600749606
50.80000000000045, 19.275072544519436, 0.7243837174245131
50.90000000000045, 19.44062377521319, 0.7234538108674432
51.000000000000455, 19.607628640321508, 0.7227654177032256
51.100000000000456, 19.77609059065295, 0.7223199529061693
51.20000000000046, 19.94601280556819, 0.7221190746210981
51.30000000000046, 20.117398174393887, 0.7221646900987592
51.40000000000046, 20.290249276940532, 0.7224589620904663
51.50000000000046, 20.46456836307545, 0.7230043157226823
51.60000000000046, 20.64035733129979, 0.7238034458735345
51.700000000000465, 20.817617706275286, 0.7248593250745993
51.800000000000466, 20.996350615243827, 0.7261752119627145
51.90000000000047, 21.176556763279585, 0.7277546603080742
52.00000000000047, 21.3582364073104, 0.7296015286464315
52.10000000000047, 21.541389328841454, 0.7317199905448938
52.20000000000047, 21.726014805310818, 0.7341145455325327
52.30000000000047, 21.912111580002396, 0.7367900307288683
52.400000000000475, 22.099677830437997, 0.7397516332051953
52.500000000000476, 22.288711135165794, 0.743004903115757
52.60000000000048, 22.479208438858038, 0.7465557676378671
52.70000000000048, 22.671166015626156, 0.7504105457623174
