Time, InitialDerivativeIntegrator1_init_cond, InitialDerivativeIntegrator1_t_o, x1, x2
4.339999999999952, 0, 2, 0.986963474172939, 1.013035869644397
4.349999999999952, 0, 2, 0.9870931897776725, 1.0129061605687903
4.3599999999999515, 0, 2, 0.9872216146905196, 1.012777742120104
4.369999999999951, 0, 2, 0.9873487617540798, 1.0126506014563854
4.379999999999951, 0, 2, 0.9874746436831664, 1.0125247258634607
4.389999999999951, 0, 2, 0.9875992730660783, 1.0124001027536649
4.399999999999951, 0, 2, 0.9877226623658587, 1.012276719664582
4.40999999999995, 0, 2, 0.9878448239215414, 1.0121545642577996
4.41999999999995, 0, 2, 0.9879657699493847, 1.0120336243176737
4.42999999999995, 0, 2, 0.9880855125440933, 1.0119138877501088
4.43999999999995, 0, 2, 0.9882040636800274, 1.0117953425813473
4.4499999999999496, 0, 2, 0.9883214352124006, 1.0116779769567725
4.459999999999949, 0, 2, 0.9884376388784647, 1.011561779139723
4.469999999999949, 0, 2, 0.9885526862986842, 1.0114467375103195
4.479999999999949, 0, 2, 0.9886665889778979, 1.0113328405643023
4.489999999999949, 0, 2, 0.9887793583064697, 1.0112200769118806
4.4999999999999485, 0, 2, 0.9888910055614273, 1.0111084352765949
4.509999999999948, 0, 2, 0.9890015419075902, 1.0109979044941868
4.519999999999948, 0, 2, 0.989110978398686, 1.0108884735114856
4.529999999999948, 0, 2, 0.989219325978456, 1.0107801313853009
4.539999999999948, 0, 2, 0.9893265954817493, 1.0106728672813285
4.549999999999947, 0, 2, 0.9894327976356067, 1.010566670473068
4.559999999999947, 0, 2, 0.9895379430603327, 1.0104615303407494
4.569999999999947, 0, 2, 0.9896420422705585, 1.0103574363702705
4.579999999999947, 0, 2, 0.9897451056762927, 1.0102543781521467
4.589999999999947, 0, 2, 0.9898471435839626, 1.01015234538047
4.599999999999946, 0, 2, 0.989948166197445, 1.0100513278518766
4.609999999999946, 0, 2, 0.990048183619086, 1.0099513154645292
4.619999999999946, 0, 2, 0.9901472058507121, 1.0098522982171045
4.629999999999946, 0, 2, 0.9902452427946299, 1.0097542662077945
4.6399999999999455, 0, 2, 0.9903423042546162, 1.009657209633316
4.649999999999945, 0, 2, 0.9904383999368988, 1.0095611187879296
4.659999999999945, 0, 2, 0.9905335394511267, 1.0094659840624698
4.669999999999945, 0, 2, 0.9906277323113314, 1.0093717959433843
4.679999999999945, 0, 2, 0.9907209879368782, 1.0092785450117816
4.689999999999944, 0, 2, 0.9908133156534084, 1.0091862219424903
4.699999999999944, 0, 2, 0.990904724693771, 1.0090948175031256
4.709999999999944, 0, 2, 0.9909952241989471, 1.0090043225531664
4.719999999999944, 0, 2, 0.9910848232189636, 1.0089147280430422
4.729999999999944, 0, 2, 0.9911735307137978, 1.0088260250132257
4.739999999999943, 0, 2, 0.9912613555542737, 1.0087382045933402
4.749999999999943, 0, 2, 0.9913483065229495, 1.0086512580012688
4.759999999999943, 0, 2, 0.9914343923149951, 1.0085651765422798
4.769999999999943, 0, 2, 0.9915196215390621, 1.0084799516081548
4.7799999999999425, 0, 2, 0.9916040027181449, 1.0083955746763285
4.789999999999942, 0, 2, 0.9916875442904322, 1.0083120373090364
4.799999999999942, 0, 2, 0.9917702546101517, 1.0082293311524722
4.809999999999942, 0, 2, 0.9918521419484049, 1.0081474479359498
4.819999999999942, 0, 2, 0.9919332144939946, 1.0080663794710791
4.8299999999999415, 0, 2, 0.9920134803542436, 1.0079861176509453
4.839999999999941, 0, 2, 0.9920929475558056, 1.007906654449299
4.849999999999941, 0, 2, 0.9921716240454673, 1.0078279819197524
4.859999999999941, 0, 2, 0.9922495176909443, 1.0077500921949873
4.869999999999941, 0, 2, 0.9923266362816664, 1.0076729774859652
4.87999999999994, 0, 2, 0.9924029875295578, 1.0075966300811503
4.88999999999994, 0, 2, 0.9924785790698074, 1.0075210423457377
4.89999999999994, 0, 2, 0.992553418461633, 1.0074462067208907
4.90999999999994, 0, 2, 0.9926275131890367, 1.0073721157229834
4.9199999999999395, 0, 2, 0.9927008706615537, 1.0072987619428537
4.929999999999939, 0, 2, 0.9927734982149927, 1.007226138045062
4.939999999999939, 0, 2, 0.9928454031121705, 1.0071542367671573
4.949999999999939, 0, 2, 0.9929165925436372, 1.0070830509189515
4.959999999999939, 0, 2, 0.9929870736283959, 1.0070125733817994
4.9699999999999385, 0, 2, 0.9930568534146144, 1.0069427971078881
4.979999999999938, 0, 2, 0.9931259388803301, 1.0068737151195317
4.989999999999938, 0, 2, 0.9931943369341476, 1.0068053205084733
4.999999999999938, 0, 2, 0.99326205441593, 1.0067376064351938
5.009999999999938, 0, 2, 0.9933290980974824, 1.0066705661282294
5.019999999999937, 0, 2, 0.9933954746832294, 1.0066041928834923
5.029999999999937, 0, 2, 0.9934611908108855, 1.0065384800636028
5.039999999999937, 0, 2, 0.9935262530521187, 1.0064734210972233
5.049999999999937, 0, 2, 0.9935906679132079, 1.0064090094784024
5.0599999999999365, 0, 2, 0.9936544418356935, 1.006345238765924
5.069999999999936, 0, 2, 0.9937175811970214, 1.0062821025826634
5.079999999999936, 0, 2, 0.9937800923111808, 1.0062195946149488
5.089999999999936, 0, 2, 0.9938419814293359, 1.0061577086119309
5.099999999999936, 0, 2, 0.9939032547404504, 1.0060964383849575
5.1099999999999355, 0, 2, 0.9939639183719071, 1.0060357778069542
5.119999999999935, 0, 2, 0.9940239783901202, 1.005975720811812
5.129999999999935, 0, 2, 0.9940834408011422, 1.005916261393781
5.139999999999935, 0, 2, 0.994142311551264, 1.0058573936068695
