Time, model.cp.theta, model.cp.x, model.cp.y, model.cp.z, model.cp.beta
8.139999999999871, -0.497995915667169, -0.2290049429433572, 0.4211948170403828, 0.8775828520463627, 0.49999939478369976
8.14999999999987, -0.5314130285223059, -0.24294959751603687, 0.41330842590457445, 0.8775828383366886, 0.49999942337977527
8.15999999999987, -0.564830139632108, -0.25662297536045475, 0.4049605342773335, 0.8775828246923273, 0.4999994518396179
8.16999999999987, -0.59824724900663, -0.2700098087717049, 0.396160463396149, 0.8775828111402455, 0.4999994801069795
8.17999999999987, -0.6316643566593577, -0.28309514999867574, 0.38691803940315606, 0.8775827977072278, 0.49999950812599203
8.18999999999987, -0.6650814626071807, -0.29586438793481684, 0.3772435823733869, 0.8775827844198232, 0.4999995358412786
8.19999999999987, -0.6984985668703565, -0.3083032644330169, 0.36714789479148846, 0.8775827713042932, 0.49999956319806244
8.20999999999987, -0.7319156694724719, -0.3203978902263775, 0.3566422494897708, 0.8775827583865594, 0.4999995901422754
8.21999999999987, -0.7653327704403992, -0.33213476043710244, 0.3457383770610536, 0.8775827456921526, 0.4999996166206647
8.229999999999869, -0.7987498698042338, -0.3435007696561814, 0.33444845276037166, 0.877582733246162, 0.49999964258089824
8.239999999999869, -0.8321669675972502, -0.3544832265770409, 0.32278508291015007, 0.8775827210731862, 0.499999667971668
8.249999999999869, -0.8655840638558211, -0.36506986816680254, 0.3107612908240483, 0.877582709197284, 0.4999996927427915
8.259999999999868, -0.8990011586193533, -0.37524887335934326, 0.2983905022651725, 0.8775826976419269, 0.49999971684531086
8.269999999999868, -0.9324182519302128, -0.3850088762548565, 0.2856865304549011, 0.8775826864299531, 0.4999997402315897
8.279999999999868, -0.9658353438336291, -0.3943389788111724, 0.27266356064906844, 0.8775826755835221, 0.49999976285540726
8.289999999999868, -0.9992524343776176, -0.4032287630126759, 0.2593361342987127, 0.877582665124071, 0.4999997846720496
8.299999999999867, -1.032669523612882, -0.4116683025032237, 0.24571913281308863, 0.8775826550722718, 0.49999980563839813
8.309999999999867, -1.06608661159271, -0.4196481736700725, 0.2318277609430721, 0.8775826454479911, 0.4999998257130149
8.319999999999867, -1.0995036983728717, -0.42715946616644457, 0.2176775298035041, 0.8775826362702505, 0.4999998448562242
8.329999999999867, -1.1329207840115074, -0.4341937928609757, 0.20328423955344035, 0.8775826275571889, 0.4999998630301912
8.339999999999867, -1.1663378685690133, -0.4407432992029385, 0.18866396175363986, 0.8775826193260269, 0.49999988019899694
