Time, aircraft.y(0), aircraft.y(1)
2.0899999999999994, -0.052538732965682185, 0.0017236547931201642
2.099999999999999, -0.0525377386327381, 0.0017248207191081087
2.109999999999999, -0.05253682265707822, 0.0017259105486389667
2.1199999999999988, -0.052535981161482025, 0.0017269287271781952
2.1299999999999986, -0.05253521039328552, 0.0017278794768890114
2.1399999999999983, -0.05253450672370791, 0.0017287668059711872
2.149999999999998, -0.052533866646920585, 0.001729594517701998
2.159999999999998, -0.052533286778882124, 0.0017303662191839638
2.1699999999999977, -0.05253276385596152, 0.0017310853298042363
2.1799999999999975, -0.05253229473337055, 0.0017317550894107227
2.1899999999999973, -0.05253187638342503, 0.0017323785662102145
2.199999999999997, -0.05253150589365341, 0.0017329586643939378
2.209999999999997, -0.05253118046476998, 0.001733498131496106
2.2199999999999966, -0.05253089740852912, 0.0017339995654911515
2.2299999999999964, -0.05253065414547552, 0.0017344654216354188
2.239999999999996, -0.05253044820260483, 0.0017348980190591862
2.249999999999996, -0.05253027721094788, 0.001735299547114928
2.259999999999996, -0.05253013890309077, 0.0017356720714877887
2.2699999999999956, -0.052530031110642465, 0.0017360175400742593
2.2799999999999954, -0.05252995176166042, 0.001736337788635067
2.289999999999995, -0.05252989887804428, 0.001736634546228285
2.299999999999995, -0.052529870572906714, 0.0017369094404286584
2.3099999999999947, -0.05252986504792988, 0.0017371640023391307
2.3199999999999945, -0.05252988059071536, 0.0017373996714005007
2.3299999999999943, -0.05252991557213471, 0.0017376178000051183
2.339999999999994, -0.0525299684436872, 0.0017378196579204653
2.349999999999994, -0.052530037734870805, 0.0017380064365284096
2.3599999999999937, -0.05253012205057193, 0.0017381792528858512
2.3699999999999934, -0.05253022006847885, 0.0017383391536124142
2.3799999999999932, -0.05253033053652344, 0.0017384871186107477
2.389999999999993, -0.052530452270355195, 0.0017386240646249211
2.399999999999993, -0.05253058415085132, 0.0017387508486423082
2.4099999999999926, -0.05253072512166608, 0.0017388682711442576
2.4199999999999924, -0.052530874186822334, 0.001738977079210752
2.429999999999992, -0.05253103040834788, 0.0017390779694841558
2.439999999999992, -0.05253119290395877, 0.0017391715909970498
2.4499999999999917, -0.052531360844791604, 0.0017392585478690386
2.4599999999999915, -0.05253153345318641, 0.0017393394018773174
2.4699999999999913, -0.05253171000052157, 0.0017394146749056664
2.479999999999991, -0.05253188980510189, 0.0017394848512764336
2.489999999999991, -0.0525320722301008, 0.0017395503799699566
2.4999999999999907, -0.05253225668155729, 0.0017396116767357571
2.5099999999999905, -0.05253244260642829, 0.001739669126099729
2.5199999999999902, -0.052532629490696627, 0.0017397230832714328
2.52999999999999, -0.05253281685753491, 0.00173977387595549
2.53999999999999, -0.052533004265525214, 0.0017398218060709599
2.5499999999999896, -0.052533191306934617, 0.0017398671513824732
2.5599999999999894, -0.05253337760604613, 0.0017399101670467789
2.569999999999989, -0.05253356281754486, 0.0017399510870782554
2.579999999999989, -0.052533746624958785, 0.0017399901257368273
2.5899999999999888, -0.05253392873915368, 0.0017400274788416162
2.5999999999999885, -0.05253410889688145, 0.0017400633250135558
2.6099999999999883, -0.05253428685938113, 0.0017400978268500872
2.619999999999988, -0.0525344624110319, 0.001740131132034954
2.629999999999988, -0.05253463535805702, 0.0017401633743860106
2.6399999999999877, -0.0525348055272779, 0.0017401946748438603
2.6499999999999875, -0.05253497276491732, 0.001740225142404037
2.6599999999999873, -0.05253513693545076, 0.001740254874995354
2.669999999999987, -0.052535297920504744, 0.0017402839603069427
2.679999999999987, -0.052535455617801215, 0.0017403124765664193
2.6899999999999866, -0.052535609940146756, 0.0017403404932715186
2.6999999999999864, -0.052535760814465524, 0.0017403680718774534
2.709999999999986, -0.052535908180874814, 0.0017403952664421676
2.719999999999986, -0.05253605199180203, 0.00174042212423157
2.7299999999999858, -0.052536192211141905, 0.0017404486862867509
2.7399999999999856, -0.052536328813452854, 0.0017404749879551071
2.7499999999999853, -0.05253646178319123, 0.0017405010593872239
2.759999999999985, -0.05253659111398229, 0.0017405269260012818
2.769999999999985, -0.05253671680792682, 0.0017405526089166912
2.7799999999999847, -0.0525368388749421, 0.00174057812535858
2.7899999999999845, -0.05253695733213622, 0.001740603489034695
2.7999999999999843, -0.05253707220321443, 0.0017406287104862071
2.809999999999984, -0.052537183517916614, 0.001740653797413852
2.819999999999984, -0.05253729131148455, 0.001740678754980767
2.8299999999999836, -0.05253739562415804, 0.0017407035860933318
2.8399999999999834, -0.0525374965006987, 0.0017407282916612583
2.849999999999983, -0.0525375939899405, 0.0017407528708381194
2.859999999999983, -0.052537688144365824, 0.0017407773212434515
2.869999999999983, -0.05253777901970622, 0.0017408016391675123
2.8799999999999826, -0.05253786667456674, 0.001740825819759727
2.8899999999999824, -0.05253795117007288, 0.001740849857201805
2.899999999999982, -0.052538032569539254, 0.0017408737448664606
2.909999999999982, -0.052538110938159036, 0.001740897475462629
2.9199999999999817, -0.05253818634271321, 0.0017409210411680252
2.9299999999999815, -0.05253825885129886, 0.001740944433749845
2.9399999999999813, -0.052538328533075544, 0.0017409676446743776
2.949999999999981, -0.05253839545802898, 0.0017409906652062503
2.959999999999981, -0.052538459696751236, 0.0017410134864979934
2.9699999999999807, -0.05253852132023661, 0.0017410360996705785
2.9799999999999804, -0.0525385803996925, 0.0017410584958855468
2.9899999999999802, -0.052538637006364436, 0.0017410806664093098
2.99999999999998, -0.052538691211374694, 0.001741102602670179
3.00999999999998, -0.05253874308557369, 0.0017411242963086444
3.0199999999999796, -0.052538792699403605, 0.001741145739221396
3.0299999999999794, -0.05253884012277345, 0.0017411669235995561
3.039999999999979, -0.052538885424945156, 0.0017411878419615607
3.049999999999979, -0.052538928674429934, 0.0017412084871811047
3.0599999999999787, -0.05253896993889439, 0.0017412288525105422
3.0699999999999785, -0.0525390092850759, 0.00174124893160011
3.0799999999999783, -0.05253904677870661, 0.0017412687185133166
3.089999999999978, -0.05253908248444569, 0.0017412882077388276
3.099999999999978, -0.052539116465819234, 0.001741307394199145
3.1099999999999777, -0.05253914878516741, 0.001741326273256373
3.1199999999999775, -0.05253917950359841, 0.001741344840715334
3.1299999999999772, -0.05253920868094877, 0.0017413630928242883
3.139999999999977, -0.0525392363757496, 0.0017413810262734896
3.149999999999977, -0.0525392626451985, 0.001741398638191798
3.1599999999999766, -0.05253928754513654, 0.0017414159261415533
3.1699999999999764, -0.05253931113003014, 0.0017414328881118998
3.179999999999976, -0.05253933345295751, 0.0017414495225107401
3.189999999999976, -0.052539354565599224, 0.0017414658281554832
3.1999999999999758, -0.05253937451823263, 0.0017414818042627378
3.2099999999999755, -0.05253939335972997, 0.001741497450437097
3.2199999999999753, -0.05253941113755971, 0.0017415127666591422
3.229999999999975, -0.052539427897790945, 0.0017415277532727884
3.239999999999975, -0.05253944368510066, 0.0017415424109720847
3.2499999999999747, -0.05253945854278349, 0.0017415567407875706
3.2599999999999745, -0.05253947251276384, 0.0017415707440722854
3.2699999999999743, -0.05253948563561017, 0.0017415844224875161
3.279999999999974, -0.052539497950551184, 0.0017415977779883644
3.289999999999974, -0.052539509495493755, 0.0017416108128092034
3.2999999999999736, -0.05253952030704245, 0.0017416235294490936
3.3099999999999734, -0.05253953042052044, 0.001741635930657215
3.319999999999973, -0.052539539869991624, 0.0017416480194183705
3.329999999999973, -0.05253954868828391, 0.001741659798938611
3.3399999999999728, -0.05253955690701338, 0.0017416712726310236
3.3499999999999726, -0.05253956455660935, 0.001741682444101724
3.3599999999999723, -0.052539571666340094, 0.0017416933171360866
3.369999999999972, -0.05253957826433914, 0.0017417038956852446
3.379999999999972, -0.052539584377632106, 0.0017417141838528842
3.3899999999999717, -0.0525395900321639, 0.0017417241858823606
3.3999999999999715, -0.05253959525282618, 0.0017417339061441513
3.4099999999999713, -0.05253960006348506, 0.001741743349123667
3.419999999999971, -0.05253960448700896, 0.0017417525194094337
3.429999999999971, -0.05253960854529642, 0.001741761421681656
3.4399999999999706, -0.05253961225930405, 0.0017417700607011745
3.4499999999999704, -0.05253961564907425, 0.0017417784412988194
3.45999999999997, -0.05253961873376292, 0.0017417865683651708
3.46999999999997, -0.05253962153166692, 0.0017417944468407255
3.47999999999997, -0.05253962406025129, 0.0017418020817064719
3.4899999999999696, -0.052539626336176266, 0.0017418094779748747
3.4999999999999694, -0.05253962837532389, 0.0017418166406812678
3.509999999999969, -0.05253963019282433, 0.0017418235748756512
3.519999999999969, -0.05253963180308181, 0.0017418302856148896
3.5299999999999687, -0.0525396332198001, 0.0017418367779553077
3.5399999999999685, -0.05253963445600757, 0.0017418430569456755
3.5499999999999683, -0.05253963552408183, 0.0017418491276205792
3.559999999999968, -0.052539636435773855, 0.0017418549949941681
3.569999999999968, -0.052539637202231614, 0.0017418606640542704
3.5799999999999677, -0.05253963783402317, 0.0017418661397568707
